event_id,ticket_id,order_id,customer_id,customer_name,customer_email,sport,event_type,event_name,venue_name,venue_city,event_date,event_time,section,row,seat_number,ticket_type,face_value_eur,service_fee_eur,total_price_eur,discount_applied_eur,final_price_eur,payment_method,payment_status,purchase_date,ticket_scanned,attendance_status,merchandise_amount_eur,food_beverage_amount_eur,total_spend_eur,customer_satisfaction_score,nps_score,complaint_filed,notes,created_at,updated_at
EVT-202337413,TKT-350638350,ORD-27541073,CUST-330777,Christina Meyer,fan71106@outlook.com,Basketball,League Game,Comedy Show 2024,Lanxess Arena,Cologne,2024-01-20,11:15:00,Balcony,F46,49,vip,69.93,7.66,77.59,0.0,77.59,Bank Transfer,PAID,2025/10/26,False,Attended,166.77,7.66,252.02,2.0,-5.0,False,,2023-06-10 10:36:44,2025-12-24 04:12:59
EVT-202337414,TKT-170979361,ORD-41110160,CUST-598287,Leon Schneider,fan29395@yahoo.com,Basketball,Match,Concert Tour 2024,Volksparkstadion,Dresden,2024-11-08,21:00:00,Block A,D42,28,senior,16.38,40.37,56.75,0.0,56.75,paypal,Refunded,2023-08-02,False,,52.85,61.17,170.77,,,False,,2023-05-09 22:55:26,2025-11-18 05:46:00
EVT-202337415,TKT-371324826,ORD-53635509,CUST-951355,Christina Wagner,fan99812@example.com,Athletics,Festival,Music Festival 2024,O2 World Hamburg,Frankfurt,2022-07-04,19:45:00,Circle,E8,37,Group,334.16,33.36,367.52,0.0,367.52,cash,paid,2024-05-15,False,early_departure,70.63,80.13,518.28,4.0,93.0,False,,2023-09-21 08:36:08,2025-06-06 16:48:30
EVT-202337416,TKT-487832545,ORD-15961044,CUST-118286,Sabine Hoffmann,fan44841@yahoo.com,Tennis,Final,Theater 2024,Allianz Arena,Dresden,2022-07-24,16:15:00,Haupttribune,W36,13,Family,461.76,43.39,505.15,48.68,456.47,PayPal,pending,14/09/2023,True,Late Arrival,158.3,76.2,690.97,,,False,,2023-02-13 02:28:13,2025-08-18 10:43:23
EVT-202337417,TKT-396345583,ORD-64484109,CUST-837789,Anna Hoffmann,fan63427@gmail.com,Volleyball,Playoff,Theater 2024,Lanxess Arena,Frankfurt,2024-12-05,11:00:00,Circle,G32,21,family,315.09,20.99,336.08,53.61,282.47,Cash,failed,2023-11-22,,unknown,68.56,29.9,380.93,4.0,-61.0,True,Regular attendee,2023-05-18 20:26:38,2025-09-24 02:43:07
EVT-202337418,TKT-505842777,ORD-83323279,CUST-561584,Sophie Schmidt,fan44466@web.de,Volleyball,Playoff,BVB 2024,Allianz Arena,Leipzig,2022-11-24,14:30:00,Circle,N15,15,family,473.01,37.55,510.56,35.51,475.05,Bank Transfer,Paid,05 Jun 2022,True,Attended,22.69,18.05,515.79,5.0,-84.0,False,Regular attendee,2023-09-13 15:54:01,2025-04-09 18:10:55
EVT-202337419,TKT-885136202,ORD-79395987,CUST-745067,Mia Schneider,fan32784@outlook.com,Volleyball,Playoff,Comedy Show 2024,Mercedes-Benz Arena Stuttgart,Frankfurt,2023-10-18,11:45:00,Orchestra,J50,29,Season Ticket,483.63,49.81,533.44,0.0,533.44,invoice,Cancelled,2024-09-05,,Early Departure,61.09,49.37,643.9,4.0,,True,Season ticket holder,2023-01-26 03:46:21,2025-10-19 03:12:02
EVT-202337420,TKT-893427687,ORD-51912488,CUST-946951,Paul Schmidt,fan69908@example.com,Swimming,Festival,FC Bayern 2024,O2 World Hamburg,Stuttgart,2022-04-25,15:45:00,Gegengerade,N23,19,group,390.81,35.14,425.95,0.0,425.95,Invoice,paid,2024-08-01,True,,91.14,4.69,521.78,2.0,75.0,True,Regular attendee,2023-10-25 23:11:44,2025-10-05 02:43:08
EVT-202337421,TKT-847062857,ORD-38894174,CUST-162144,Mia Meyer,fan93505@gmail.com,Skiing,Friendly,RB Leipzig 2024,BayArena,Frankfurt,2022-09-30,11:00:00,Block C,W9,33,Group,155.86,3.44,159.3,87.48,71.82,bank_transfer,Pending,2024-09-03,,early_departure,193.95,32.81,298.58,3.0,49.0,False,Group booking,2023-01-12 11:56:07,2025-05-06 06:33:47
EVT-202337422,TKT-189863648,ORD-89448064,CUST-136006,Leon Schmidt,fan56971@gmx.de,Cycling,Show,Bundesliga 2024,Signal Iduna Park,Dresden,2025-01-31,21:00:00,West,X24,27,box,460.98,34.13,495.11,14.41,480.7,credit_card,pending,2023-04-03,,,12.76,67.79,561.25,,,False,Group booking,2023-01-01 04:32:04,2025-03-27 14:20:52
EVT-202337423,TKT-501355420,ORD-43256508,CUST-319791,Anna Wagner,fan50728@gmail.com,Handball,Concert,Champions League 2024,Lanxess Arena,Munich,2025-10-21,19:30:00,West,X19,15,season_ticket,41.94,38.28,80.22,0.0,80.22,cash,Failed,2022-01-29,True,late_arrival,155.64,21.74,257.6,4.0,,False,Corporate,2023-04-24 06:59:42,2025-06-07 09:14:56
EVT-202337424,TKT-837271659,ORD-89261158,CUST-164057,Lukas Fischer,-,Volleyball,Championship,Champions League 2024,Mercedes-Benz Arena,Dortmund,02/18/2022,22:15:00,Block D,M30,19,Season Ticket,121.93,20.28,142.21,0.0,142.21,invoice,pending,2022-08-19,,attended,124.43,16.02,282.66,,-89.0,True,,2023-06-17 08:36:43,2025-09-11 14:14:09
EVT-202337425,TKT-617760172,ORD-39918647,CUST-264968,Emma Becker,fan70189@web.de,Swimming,Show,Champions League 2024,O2 World Hamburg,Frankfurt,2024-10-11,15:15:00,Block B,R17,11,Student,236.34,6.17,242.51,47.94,194.57,paypal,Cancelled,2025-12-11,True,attended,94.9,60.31,349.78,,-45.0,True,First time,2023-08-05 23:37:08,2025-07-22 00:40:10
EVT-202337426,TKT-413973608,ORD-99444295,CUST-288166,Paul Mensah,fan75978@gmail.com,Athletics,Match,Concert Tour 2024,Mercedes-Benz Arena,Frankfurt,2024-03-01,18:00:00,West,T13,14,group,290.58,24.43,315.01,84.05,230.96,paypal,Pending,2023/11/01,True,Late Arrival,9.53,66.94,307.43,2.0,-47.0,True,Group booking,2023-10-13 03:32:15,2025-04-04 15:24:37
EVT-202337427,TKT-723049042,ORD-93435798,CUST-391554,Christina Schulz,fan16445@gmx.de,Football,Match,Concert Tour 2024,O2 World Hamburg,Leipzig,2023-06-09,16:15:00,Block B,D23,9,group,448.48,45.78,494.26,0.0,494.26,Debit Card,cancelled,2024-04-23,,,91.18,12.62,598.06,,,True,-,2023-07-26 10:43:58,2025-11-06 00:59:08
EVT-202337428,TKT-990624412,ORD-62261379,CUST-761660,Sabine Wagner,-,Athletics,Show,FC Bayern 2024,Signal Iduna Park,Hamburg,2024-05-12,14:45:00,Balcony,G48,7,season_ticket,379.18,12.27,391.45,51.95,339.5,debit_card,failed,2024-11-10,,Early Departure,7.22,99.95,446.67,,,True,-,2023-12-05 07:20:41,2025-10-09 00:52:17
EVT-202337429,TKT-312571950,ORD-13558085,CUST-273642,Petra Mensah,fan89626@outlook.com,Cycling,Festival,RB Leipzig 2024,Red Bull Arena,Leipzig,2025-11-09,22:15:00,Block A,L29,39,Group,406.17,46.99,453.16,0.0,453.16,Debit Card,PAID,2024-09-26,,late_arrival,254.21,9.27,716.64,NULL,-6.0,False,Corporate,2023-06-03 20:25:33,2025-07-27 21:29:35
EVT-202337430,TKT-259790935,ORD-62616456,CUST-584420,Max Muller,fan60196@example.com,Cycling,Playoff,Champions League 2024,Red Bull Arena,Leipzig,2022-04-19,18:30:00,Sud,D41,14,family,40.34,22.82,63.16,70.9,0.0,debit_card,Pending,2025-05-29,True,Late Arrival,62.37,83.42,145.79,,,False,VIP experience,2023-05-04 09:38:01,2025-06-21 05:46:17
EVT-202337431,TKT-483968051,ORD-29457378,CUST-693540,Andreas Muller,fan87161@gmx.de,Ice Hockey,Show,FC Bayern 2024,Commerzbank-Arena,Berlin,2025-01-11,14:45:00,Balcony,P42,25,Student,267.28,49.8,317.08,0.0,317.08,Credit Card,failed,2023-09-20,False,early_departure,137.36,24.01,478.45,3.0,-84.0,True,,2023-09-02 10:10:49,2025-10-28 20:41:30
EVT-202337432,TKT-199637865,ORD-66676879,CUST-842224,Michael Schulz,fan49450@web.de,Volleyball,Concert,FC Bayern 2024,Lanxess Arena,Dortmund,2025-01-08,18:45:00,West,V4,14,senior,385.65,13.31,398.96,0.0,398.96,cash,refunded,2024-02-17,,Attended,259.19,20.71,678.86,,-1.0,False,Family,2023-11-16 22:37:27,2025-07-15 00:21:01
EVT-202337433,TKT-222896953,ORD-36351512,CUST-323663,Lukas Osei,fan97912@gmx.de,Cycling,Friendly,Concert Tour 2024,Red Bull Arena,Frankfurt,15 Jan 2022,19:00:00,West,E38,36,Senior,332.8,39.63,372.43,0.0,372.43,debit_card,cancelled,2025-02-28,False,Unknown,255.67,45.31,673.41,NULL,,True,VIP experience,2023-09-17 05:57:29,2025-01-08 08:23:33
EVT-202337434,TKT-379939915,ORD-82852191,CUST-201441,Lukas Schmidt,fan99006@yahoo.com,Skiing,Tournament,National Team 2024,Red Bull Arena,Hamburg,2022/08/25,10:15:00,Sud,J29,6,vip,404.3,46.38,450.68,0.0,450.68,invoice,Failed,2022-07-26,False,early_departure,1.7,18.15,470.53,,,True,Family,2023-03-11 09:21:18,2025-08-24 22:14:22
EVT-202337435,TKT-848056906,ORD-29812401,CUST-513830,Christina Schmidt,fan58196@gmail.com,Skiing,Concert,FC Bayern 2024,O2 World Hamburg,Cologne,2023-09-13,20:15:00,Block D,C35,4,student,375.37,47.23,422.6,0.0,422.6,debit_card,pending,2023/08/21,,early_departure,171.73,87.84,682.17,5.0,25.0,False,Group booking,2023-06-20 05:32:13,2025-03-02 22:51:56
EVT-202337436,TKT-939309279,ORD-40885299,CUST-513388,Lukas Schulz,fan83148@outlook.com,Swimming,Playoff,Concert Tour 2024,Lanxess Arena,Leipzig,2022/06/29,20:00:00,West,E16,7,family,53.05,36.85,89.9,97.01,0.0,debit_card,Paid,2022-09-21,,Unknown,121.36,97.94,219.3,,,True,Season ticket holder,2023-03-14 08:41:42,2025-09-20 08:48:03
EVT-202337437,TKT-731746973,ORD-93239970,CUST-347579,Christina Becker,fan58484@outlook.com,Athletics,Show,Bundesliga 2024,Mercedes-Benz Arena,Cologne,2025-05-17,22:00:00,Haupttribune,J27,2,group,379.93,46.99,426.92,0.0,426.92,Bank Transfer,paid,2025-10-23,False,Attended,148.41,39.62,614.95,,-12.0,False,VIP experience,2023-04-22 09:53:20,2025-02-10 16:26:59
EVT-202337438,TKT-591761337,ORD-24716926,CUST-861271,Emma Meyer,fan51586@outlook.com,Cycling,Final,Concert Tour 2024,Commerzbank-Arena,Berlin,2025-05-24,13:15:00,Block B,Y6,5,Season Ticket,425.54,23.93,449.47,0.0,449.47,Credit Card,Failed,2022/11/05,True,early_departure,197.35,2.74,649.56,5.0,100.0,False,Regular attendee,2023-06-22 01:12:11,2025-07-12 11:37:24
EVT-202337439,TKT-664770094,ORD-90472481,CUST-823959,Petra Hoffmann,fan46269@example.com,Handball,Festival,DFB Pokal 2024,Signal Iduna Park,Berlin,11/05/2025,19:00:00,Block D,T36,33,group,57.24,29.66,86.9,0.0,86.9,cash,Failed,2023-09-15,True,late_arrival,34.53,11.03,132.46,,,False,Regular attendee,2023-06-01 16:16:15,2025-12-20 21:11:01
EVT-202337440,TKT-655187465,ORD-28430524,CUST-929208,Andreas Schulz,fan59213@web.de,Volleyball,Match,FC Bayern 2024,BayArena,Dresden,2025-10-08,16:45:00,West,X3,43,standard,172.38,36.25,208.63,42.0,166.63,PayPal,cancelled,19/06/2023,,late_arrival,168.5,92.8,427.93,,-12.0,True,,2023-07-04 00:21:00,2025-07-21 21:22:27
EVT-202337441,TKT-600961460,ORD-88553858,CUST-248528,Anna Hoffmann,fan97629@gmail.com,Tennis,Friendly,Bundesliga 2024,O2 World Hamburg,Frankfurt,10/22/2025,13:30:00,Nord,G46,20,student,153.07,44.29,197.36,-,124.41,credit_card,Pending,2023-11-25,True,Late Arrival,245.31,92.93,462.65,2.0,18.0,False,Group booking,2023-09-01 08:25:52,2025-04-19 04:47:52
EVT-202337442,TKT-733126953,ORD-49684340,CUST-391491,Emma Wagner,fan87415@web.de,Athletics,Final,Music Festival 2024,O2 World Hamburg,Leipzig,2025-10-20,13:15:00,Block C,F5,39,box,89.63,14.41,104.04,17.65,86.39,credit_card,Failed,2022-12-24,,Unknown,272.03,60.79,419.21,5.0,29.0,True,,2023-03-04 11:47:26,2025-07-16 19:11:56
EVT-202337443,TKT-984655348,ORD-73116856,CUST-189129,Lukas Weber,fan10742@gmail.com,Athletics,Show,Music Festival 2024,Red Bull Arena,Leipzig,2025-09-27,22:15:00,Orchestra,R12,24,standard,141.57,3.06,144.63,80.7,63.93,Credit Card,Failed,2022-05-15,False,Early Departure,186.03,49.43,299.39,4.0,,True,Family,2023-06-01 09:37:26,2025-03-10 19:44:29
EVT-202337444,TKT-440177701,ORD-77417050,CUST-626712,Sabine Osei,fan26576@example.com,Football,Championship,DFB Pokal 2024,O2 World Hamburg,Leipzig,2024-07-25,13:15:00,Ost,N25,27,Senior,488.79,11.98,500.77,0.0,500.77,Debit Card,refunded,2025-02-25,False,Attended,230.69,88.34,819.8,,-63.0,False,Family,2023-05-14 00:29:06,2025-09-03 15:49:54
EVT-202337445,TKT-329411667,ORD-98213461,CUST-120077,Michael Hoffmann,fan82943@gmail.com,Skiing,Tournament,RB Leipzig 2024,Allianz Arena,Stuttgart,2025-04-10,20:00:00,Balcony,N32,33,Box,79.95,15.24,95.19,2.84,92.35,Credit Card,refunded,2022-07-19,,No-Show,125.3,95.02,312.67,3.0,,True,Group booking,2023-04-26 19:32:10,2025-10-23 03:26:25
EVT-202337446,TKT-168212310,ORD-73182054,CUST-639023,Michael Sowah,fan23891@gmail.com,Swimming,Final,Music Festival 2024,O2 World Hamburg,Hamburg,2025-04-09,13:30:00,Nord,N34,20,Season Ticket,265.53,25.73,291.26,0.0,291.26,debit_card,cancelled,12-01-2025,True,early_departure,151.6,27.07,469.93,,,True,,2023-08-18 14:29:02,2025-04-20 09:04:38
EVT-202337447,TKT-243895449,ORD-47394442,CUST-193098,Max Hoffmann,fan73720@outlook.com,Ice Hockey,Concert,RB Leipzig 2024,SAP Arena,Dortmund,2025-03-15,11:00:00,Balcony,T28,32,Group,269.08,20.39,289.47,0.0,289.47,Invoice,PAID,2022-03-26,False,Late Arrival,285.19,91.65,666.31,5.0,96.0,True,Group booking,2023-06-19 03:34:52,2025-06-07 07:50:06
EVT-202337448,TKT-838953065,ORD-57630526,CUST-905232,Petra Meyer,fan47068@web.de,Ice Hockey,Playoff,Concert Tour 2024,BayArena,Frankfurt,2022-08-22,21:15:00,Orchestra,C39,42,Student,95.94,42.5,138.44,0.0,138.44,PayPal,Pending,2022-05-04,,Early Departure,86.69,68.78,293.91,1.0,-49.0,False,Corporate,2023-11-07 22:32:41,2025-10-08 08:59:31
EVT-202337449,TKT-108672862,ORD-44417251,CUST-388285,Christina Hoffmann,fan85089@web.de,Volleyball,League Game,Theater 2024,Mercedes-Benz Arena,Dusseldorf,2023-04-22,10:00:00,Sud,A27,20,box,449.43,15.48,464.91,27.79,437.12,bank_transfer,Paid,2024-01-02,False,no_show,4.89,50.03,492.04,,-98.0,False,Season ticket holder,2023-04-10 13:11:56,2025-11-05 04:31:37
EVT-202337450,TKT-410862464,ORD-58304572,CUST-606267,Paul Becker,fan16266@example.com,Basketball,Playoff,DFB Pokal 2024,Veltins-Arena,Leipzig,29/03/2024,11:00:00,Orchestra,Y25,11,Group,195.94,8.1,204.04,0.0,204.04,cash,refunded,2023-03-10,False,Late Arrival,159.41,28.36,391.81,1.0,71.0,False,Regular attendee,2023-05-27 17:34:19,2025-04-23 12:44:52
EVT-202337451,TKT-114993741,ORD-66321573,CUST-914266,Max Weber,fan47303@gmail.com,Skiing,Final,RB Leipzig 2024,O2 World Hamburg,Munich,2023-10-07,22:45:00,Block B,S40,2,vip,160.26,12.54,172.8,55.2,117.6,PayPal,Refunded,2024-03-04,,,124.14,31.13,272.87,5.0,,False,Corporate,2023-05-18 11:47:57,2025-09-08 16:42:09
EVT-202337452,TKT-726166382,ORD-11994033,CUST-989893,Sabine Schulz,fan59840@gmail.com,Football,Match,FC Bayern 2024,Volksparkstadion,Dusseldorf,2023-05-11,10:45:00,Block C,K10,18,box,55.49,33.76,89.25,0.0,89.25,Bank Transfer,cancelled,2023-10-31,False,No-Show,233.05,5.66,327.96,1.0,,False,,2023-01-22 09:55:21,2025-05-21 18:10:42
EVT-202337453,TKT-445992536,ORD-35783792,CUST-808331,Sabine Wagner,fan19965@outlook.com,Volleyball,Friendly,BVB 2024,Allianz Arena,Berlin,2022-05-18,21:45:00,Floor,X50,44,VIP,186.72,20.75,207.47,0.0,207.47,cash,failed,12-06-2025,True,no_show,260.55,21.8,489.82,,91.0,False,Season ticket holder,2023-10-01 19:06:31,2025-02-20 11:28:22
EVT-202337454,TKT-406461916,ORD-99088734,CUST-883305,Andreas Schulz,fan20110@yahoo.com,Cycling,Championship,Bundesliga 2024,Veltins-Arena,Munich,2023-02-07,16:30:00,Block A,T5,10,Standard,77.98,3.85,81.83,94.09,0.0,PayPal,Refunded,2022-05-29,False,unknown,157.08,11.51,168.59,,,False,First time,2023-03-11 07:55:16,2025-01-22 18:57:37
EVT-202337455,TKT-361842917,ORD-26346165,CUST-687747,Leon Fischer,fan42297@gmx.de,Ice Hockey,Final,Music Festival 2024,Lanxess Arena,Frankfurt,2025-10-08,15:15:00,Block B,E28,1,premium,33.79,26.29,60.08,90.35,0.0,Debit Card,Cancelled,2023-03-09,False,late_arrival,29.18,98.31,127.49,,,True,,2023-08-08 22:37:56,2025-11-15 08:45:47
EVT-202337456,TKT-573318556,ORD-97111883,CUST-989311,Christina Meyer,fan11162@example.com,Tennis,Final,DFB Pokal 2024,Mercedes-Benz Arena,Dresden,2025-09-23,17:00:00,Circle,J44,45,VIP,57.17,40.65,97.82,0.0,97.82,invoice,pending,2022-05-09,,attended,194.73,68.74,361.29,3.0,,False,First time,2023-03-18 03:45:28,2025-11-24 02:41:53
EVT-202337457,TKT-632089656,ORD-95326446,CUST-940605,Leon Mensah,fan21281@web.de,Football,Tournament,Concert Tour 2024,Volksparkstadion,Hamburg,2023-05-29,15:30:00,West,R37,50,Senior,63.9,40.43,104.33,0.0,104.33,Invoice,Pending,2025-06-24,True,No-Show,146.0,85.77,336.1,,96.0,False,,2023-12-05 12:34:02,2025-04-11 16:40:58
EVT-202337458,TKT-798610241,ORD-82811526,CUST-860993,Christina Sowah,fan81032@outlook.com,Ice Hockey,Tournament,DFB Pokal 2024,Red Bull Arena,Stuttgart,03/05/2024,17:45:00,Floor,Z49,34,Season Ticket,92.65,37.85,130.5,0.0,130.5,Bank Transfer,PAID,2023-09-30,False,,159.54,40.34,330.38,2.0,37.0,False,,2023-01-12 18:03:06,2025-08-14 18:04:44
EVT-202337459,TKT-567557361,ORD-65215711,CUST-424532,Felix Sowah,fan94406@example.com,Tennis,Show,Bundesliga 2024,Lanxess Arena,Dusseldorf,2025-04-06,16:00:00,Ost,C11,22,Standard,469.96,4.48,474.44,0.0,474.44,PayPal,PAID,2025-08-20,False,Early Departure,147.41,50.85,672.7,2.0,,True,,2023-01-17 02:48:51,2025-12-22 13:22:32
EVT-202337460,TKT-556260693,ORD-77698056,CUST-871123,Emma Schmidt,fan35080@gmail.com,Athletics,Playoff,Bundesliga 2024,Mercedes-Benz Arena,Frankfurt,2023-05-31,12:30:00,Block B,L39,46,Season Ticket,72.0,3.07,75.07,0.0,75.07,Credit Card,Paid,2023-02-25,True,,206.05,93.21,374.33,,,True,,2023-12-24 14:15:55,2025-06-08 16:29:49
EVT-202337461,TKT-201746250,ORD-61745942,CUST-167082,Max Hoffmann,fan63453@example.com,Skiing,Championship,National Team 2024,Commerzbank-Arena,Dresden,2023-05-28,22:45:00,Balcony,Z43,21,Season Ticket,319.08,45.1,364.18,0.0,364.18,bank_transfer,Cancelled,2022-05-24,False,No-Show,51.31,36.04,451.53,5.0,-1.0,True,Corporate,2023-02-19 19:13:44,2025-06-02 18:11:53
EVT-202337462,TKT-651723747,ORD-58398123,CUST-473531,Paul Becker,fan20287@yahoo.com,Skiing,Match,FC Bayern 2024,Volksparkstadion,Cologne,2024-02-25,22:45:00,Orchestra,E39,18,family,171.67,44.18,215.85,0.0,215.85,bank_transfer,pending,2024-02-21,False,Late Arrival,101.12,81.41,398.38,5.0,,True,Group booking,2023-09-07 07:54:08,2025-12-28 10:34:52
EVT-202337463,TKT-308648628,ORD-88181455,CUST-244494,Emma Mensah,fan35831@outlook.com,Football,Championship,National Team 2024,Veltins-Arena,Hamburg,2023-09-08,15:15:00,Block D,H20,39,family,67.53,33.24,100.77,0.0,100.77,invoice,paid,2025-02-10,False,Early Departure,114.03,73.13,287.93,,85.0,False,First time,2023-09-17 21:42:01,2025-04-10 13:30:34
EVT-202337464,TKT-155584954,ORD-34558283,CUST-346191,Christina Wagner,fan93372@gmail.com,Swimming,Match,Champions League 2024,SAP Arena,Berlin,2022-11-08,21:30:00,Ost,A50,11,Box,241.46,47.34,288.8,0.0,288.8,Cash,failed,01/30/2024,True,attended,239.64,72.62,601.06,4.0,-5.0,False,,2023-07-18 05:17:00,2025-04-12 08:21:30
EVT-202337465,TKT-849863778,ORD-73728847,CUST-475468,Paul Becker,fan11727@gmx.de,Athletics,Final,Champions League 2024,Allianz Arena,Cologne,26 Jan 2025,20:00:00,Sud,R18,39,Box,248.9,28.89,277.79,21.38,256.41,Credit Card,pending,06/28/2024,,Attended,271.8,93.48,621.69,,,False,Group booking,2023-01-01 03:35:40,2025-10-27 00:02:24
EVT-202337466,TKT-667296978,ORD-90186422,CUST-631333,Emma Meyer,fan18627@web.de,Cycling,Concert,National Team 2024,Mercedes-Benz Arena,Dortmund,2023-07-31,15:00:00,Block D,J7,43,family,251.39,19.77,271.16,0.0,271.16,Invoice,Pending,2025-07-14,True,,212.65,89.23,573.04,,12.0,True,Season ticket holder,2023-08-27 04:56:24,2025-01-01 01:36:29
EVT-202337467,TKT-963708439,ORD-90144713,CUST-674944,Paul Schmidt,fan62593@outlook.com,Athletics,Tournament,FC Bayern 2024,Lanxess Arena,Dusseldorf,2023-05-27,20:15:00,Circle,K10,13,senior,117.46,23.5,140.96,0.0,140.96,Credit Card,Refunded,2022-05-14,True,early_departure,216.51,8.05,365.52,4.0,-76.0,False,Group booking,2023-02-25 14:59:58,2025-04-07 20:52:04
EVT-202337468,TKT-501553607,ORD-51684044,CUST-262070,Andreas Meyer,fan96968@example.com,Ice Hockey,Final,DFB Pokal 2024,Signal Iduna Park,Stuttgart,2023-08-25,20:45:00,Circle,H39,39,Box,177.28,23.12,200.4,0.0,200.4,credit_card,paid,2025-09-07,True,Early Departure,275.4,14.11,489.91,,,True,Regular attendee,2023-12-07 08:39:25,2025-08-26 00:14:24
EVT-202337469,TKT-639070425,ORD-79287238,CUST-859933,Andreas Hoffmann,fan87059@yahoo.com,Ice Hockey,Friendly,FC Bayern 2024,Signal Iduna Park,Dortmund,2022-02-26,20:45:00,Orchestra,E37,35,group,497.05,39.6,536.65,0.0,536.65,Debit Card,paid,18 Jan 2024,True,No-Show,155.44,54.86,746.95,,71.0,False,Family,2023-08-03 15:44:18,2025-07-25 15:32:04
EVT-202337470,TKT-155403248,ORD-25295656,CUST-625768,Sophie Hoffmann,fan84850@gmail.com,Swimming,Tournament,RB Leipzig 2024,O2 World Hamburg,Berlin,2024-06-27,13:30:00,West,B38,9,VIP,444.51,7.62,452.13,0.0,452.13,Cash,refunded,2022-05-17,False,Attended,61.24,70.88,584.25,3.0,,True,Family,2023-12-22 17:36:31,2025-04-05 09:57:11
EVT-202337471,TKT-164182427,ORD-94721874,CUST-105239,Leon Weber,fan30137@example.com,Swimming,Friendly,Champions League 2024,Mercedes-Benz Arena Stuttgart,Frankfurt,2022-05-13,10:30:00,Circle,G1,50,senior,416.44,34.99,451.43,72.36,379.07,cash,PAID,2025/04/02,,No-Show,198.7,20.34,598.11,5.0,89.0,True,Group booking,2023-02-05 18:14:26,2025-08-19 15:24:00
EVT-202337472,TKT-207272466,ORD-33700486,CUST-850344,Hanna Mensah,fan62460@yahoo.com,Swimming,Friendly,BVB 2024,O2 World Hamburg,Dortmund,2022-04-02,17:30:00,West,E36,13,Box,338.04,47.5,385.54,0.0,385.54,Invoice,failed,2025-01-11,,Early Departure,237.54,35.48,658.56,2.0,-8.0,False,Family,2023-08-13 15:12:10,2025-04-03 06:06:46
EVT-202337473,TKT-876408389,ORD-91351301,CUST-831946,Emma Mensah,fan10035@example.com,Handball,Final,BVB 2024,Commerzbank-Arena,Hamburg,2023-02-01,17:15:00,Block D,Y10,10,season_ticket,193.31,27.37,220.68,0.0,220.68,Invoice,Cancelled,2023-09-12,True,unknown,111.66,58.82,391.16,2.0,14.0,False,,2023-07-28 22:42:40,2025-03-09 22:07:53
EVT-202337474,TKT-848086939,ORD-95999069,CUST-974333,Andreas Wagner,fan99154@outlook.com,Swimming,League Game,Bundesliga 2024,BayArena,Frankfurt,10/05/2025,16:15:00,Block D,W43,45,Season Ticket,447.55,14.89,462.44,0.0,462.44,cash,PAID,2022-09-11,True,early_departure,131.02,64.11,657.57,1.0,-90.0,True,Regular attendee,2023-11-16 07:58:16,2025-04-20 10:01:16
EVT-202337475,TKT-675432794,ORD-65330810,CUST-978980,Leon Osei,fan49188@web.de,Swimming,Concert,FC Bayern 2024,Mercedes-Benz Arena Stuttgart,Cologne,13 Feb 2023,18:30:00,Block D,R49,8,vip,40.76,4.93,45.69,0.0,45.69,Bank Transfer,Cancelled,2024-03-15,True,No-Show,146.82,26.38,218.89,5.0,57.0,True,First time,2023-11-26 17:37:50,2025-12-22 08:42:48
EVT-202337476,TKT-615850547,ORD-49572662,CUST-943223,Hanna Osei,fan53030@gmx.de,Handball,Championship,National Team 2024,BayArena,Hamburg,2022-09-16,22:15:00,Haupttribune,E29,1,group,371.48,44.72,416.2,0.0,416.2,paypal,Failed,2024-05-26,,early_departure,180.33,0.16,596.69,NULL,-65.0,False,,2023-12-24 08:06:39,2025-02-04 01:25:39
EVT-202337477,TKT-361143429,ORD-53238340,CUST-307560,Christina Schmidt,fan14146@yahoo.com,Handball,Concert,Champions League 2024,Mercedes-Benz Arena,Dortmund,2022/10/21,16:15:00,Balcony,C6,28,student,82.76,35.72,118.48,-,118.48,Bank Transfer,Cancelled,03/05/2022,False,Late Arrival,102.01,53.4,273.89,,,False,Group booking,2023-09-11 00:47:30,2025-08-17 01:27:12
EVT-202337478,TKT-192099240,ORD-48200601,CUST-176961,Michael Meyer,fan81888@outlook.com,Basketball,Festival,Music Festival 2024,Veltins-Arena,Munich,2024-12-31,13:30:00,Block C,M42,25,senior,277.0,34.57,311.57,0.0,311.57,Bank Transfer,Cancelled,02-09-2024,,unknown,7.9,60.36,379.83,NULL,93.0,False,Regular attendee,2023-07-28 01:42:51,2025-12-25 18:00:49
EVT-202337479,TKT-435028764,ORD-79751452,CUST-236090,Sabine Schulz,fan89160@gmx.de,Volleyball,Playoff,RB Leipzig 2024,O2 World Hamburg,Dresden,2024-04-01,19:45:00,Haupttribune,W32,41,vip,470.36,36.37,506.73,0.0,506.73,Invoice,Failed,2022-07-08,True,attended,287.2,97.61,891.54,,,False,,2023-09-08 01:03:35,2025-08-13 20:01:20
EVT-202337480,TKT-321330859,ORD-27442603,CUST-874828,Emma Mensah,fan83500@outlook.com,Athletics,Tournament,Bundesliga 2024,Olympiastadion Berlin,Leipzig,2022-01-30,21:45:00,Block A,R14,4,standard,357.11,33.55,390.66,0.0,390.66,Credit Card,PAID,2025-09-20,True,unknown,120.4,21.11,532.17,4.0,-25.0,True,Group booking,2023-06-17 04:10:12,2025-06-27 16:11:51
