transaction_id,account_id,customer_id,customer_name,account_type,account_status,transaction_type,transaction_date,amount,currency,balance_after,transaction_channel,branch_city,merchant_name,payment_method,is_international,fee_amount,risk_score,fraud_flag,aml_check_status,kyc_status,credit_score,customer_segment,ip_address,created_at
TXN-20230048682,ACC-843786623,CUST-450780,Sophie Wolf,Mortgage,active,Interest,2025-04-17,49102.72,PLN,137403.58,ATM,Hanover,Shell,Credit Card,True,0.0,87.01,True,Failed,Pending,315.0,Corporate,93.103.30.12,2023-02-18 19:26:00
TXN-20230048683,ACC-422675274,CUST-199905,Lukas Weber,Savings,ACTIVE,Withdrawal,01/19/2024,-21226.35,PLN,412834.33,Branch,Dresden,NULL,sepa,True,0.0,44.86,False,Skipped,verified,,Retail,227.162.225.78,2023-11-18 15:01:00
TXN-20230048684,ACC-117640962,CUST-936319,Christina Weber,Credit Card,Dormant,Transfer,2025-03-31,-13108.5,USD,151486.65,Online,Hamburg,Lidl,Debit Card,False,0.0,57.38,False,passed,Not Required,551.0,Corporate,220.162.153.108,2023-12-14 21:58:00
TXN-20230048685,ACC-699773615,CUST-175014,Emma Fischer,Mortgage,ACTIVE,Withdrawal,05/17/2023,5081.82,GBP,263500.78,Mobile App,Berlin,Deutsche Bahn,Debit Card,True,3.93,83.6,False,passed,Verified,646.0,Business,110.255.11.196,2023-05-13 23:43:00
TXN-20230048686,ACC-843837563,CUST-826848,Hanna Becker,Savings,Closed,Transfer,21/06/2025,-10357.93,EUR,127024.8,ATM,Cologne,Netflix,Debit Card,False,0.0,37.29,False,Failed,Expired,,Business,126.22.194.13,2023-06-17 17:52:00
TXN-20230048687,ACC-773613136,CUST-984182,Christina Wolf,Checking,Active,Payment,2022-04-01,-18872.95,GBP,191403.07,SEPA,Bremen,Lidl,Debit Card,False,7.72,75.89,True,Failed,Expired,300.0,Corporate,216.225.129.81,2023-06-02 10:18:00
TXN-20230048688,ACC-129653958,CUST-230491,Daniel Schneider,Loan,Frozen,Deposit,09 May 2022,-6517.92,EUR,157163.06,ATM,Essen,Netflix,Debit Card,True,0.0,51.91,True,Manual Review,verified,795.0,Retail,246.30.28.163,2023-02-17 18:11:00
TXN-20230048689,ACC-465779134,CUST-872929,David Hoffmann,Mortgage,Frozen,Deposit,2024-08-31,-36818.66,EUR,89280.87,Online,Stuttgart,Deutsche Bahn,Credit Card,False,0.0,78.13,True,Failed,Pending,426.0,Business,211.135.135.2,2023-08-10 19:02:00
TXN-20230048690,ACC-176966714,CUST-294354,David Klein,Investment,active,Withdrawal,2023-02-19,5242.91,EUR,359623.87,Online,Dortmund,,Credit Card,False,0.0,35.86,True,Failed,verified,840.0,Private Banking,167.146.53.185,2023-01-07 16:36:00
TXN-20230048691,ACC-432791573,CUST-452587,Thomas Osei,Checking,Frozen,Deposit,14-10-2024,-5022.36,CHF,217265.62,ATM,Dresden,EDEKA,Bank Transfer,True,5.76,76.14,False,passed,verified,397.0,Private Banking,142.46.33.123,2023-09-17 14:30:00
TXN-20230048692,ACC-657574536,CUST-245660,Daniel Wagner,Loan,active,Transfer,27/03/2022,32000.56,USD,476257.05,Phone,Dusseldorf,MediaMarkt,Cash,True,0.0,13.42,False,Skipped,Expired,,Corporate,12.88.171.12,2023-10-02 18:17:00
TXN-20230048693,ACC-634294792,CUST-331008,Hanna Klein,Mortgage,ACTIVE,Fee,2025-10-09,17000.06,USD,220003.97,ATM,Duisburg,Amazon,Cash,False,13.29,91.97,False,Skipped,verified,609.0,Premium,68.51.140.237,2023-05-04 17:29:00
TXN-20230048694,ACC-397315696,CUST-210270,Sophie Bauer,Credit Card,Active,Withdrawal,2023-04-03,2579.23,CHF,11768.9,Phone,Berlin,Aldi,Cash,True,23.24,21.59,True,Manual Review,Verified,,Private Banking,38.246.206.48,2023-12-20 18:22:00
TXN-20230048695,ACC-297143068,CUST-516220,Sophie Hoffmann,Checking,ACTIVE,Withdrawal,04-01-2025,-15575.78,USD,375232.42,Online,Nuremberg,EDEKA,sepa,True,0.0,47.13,False,Pending,Expired,570.0,Private Banking,162.31.73.197,2023-02-17 15:32:00
TXN-20230048696,ACC-187207856,CUST-854677,Daniel Agyeman,Credit Card,Active,Deposit,2022-07-19,-19010.52,PLN,206824.18,Mobile App,Cologne,REWE,SEPA,True,0.0,33.87,False,Failed,verified,,Corporate,213.113.117.144,2023-03-22 09:31:00
TXN-20230048697,ACC-384409926,CUST-848121,Andreas Mensah,Checking,Frozen,Withdrawal,2024-02-28,37223.3,PLN,164917.04,Direct Debit,Dusseldorf,MediaMarkt,Credit Card,True,2.86,28.86,True,Passed,Verified,638.0,Business,216.204.201.107,2023-08-21 13:00:00
TXN-20230048698,ACC-968327309,CUST-180323,Thomas Schulz,Loan,ACTIVE,Deposit,2023-02-15,-16093.98,GBP,486826.45,Online,Duisburg,Amazon,Credit Card,False,0.0,56.13,True,Manual Review,Expired,439.0,Corporate,175.16.246.168,2023-10-11 21:27:00
TXN-20230048699,ACC-296653689,CUST-661676,Sabine Agyeman,Credit Card,Closed,Deposit,2022-06-19,13806.4,GBP,253554.72,Phone,Berlin,Aldi,Cash,False,17.66,74.22,False,Failed,Expired,778.0,Premium,197.225.1.204,2023-08-21 01:23:00
TXN-20230048700,ACC-156030605,CUST-197989,Felix Weber,Credit Card,active,Refund,2025-08-13,35990.4,USD,443233.2,Mobile App,Dresden,MediaMarkt,SEPA,False,2.88,36.65,True,Passed,Verified,647.0,Corporate,158.134.233.163,2023-09-15 19:56:00
TXN-20230048701,ACC-404916254,CUST-237064,David Sowah,Checking,Frozen,Interest,2022-12-31,-11974.01,USD,349247.26,Mobile App,Dusseldorf,Lidl,Debit Card,False,0.0,14.42,True,Manual Review,verified,494.0,Private Banking,106.235.168.101,2023-10-26 11:13:00
TXN-20230048702,ACC-192177211,CUST-274804,Michael Weber,Savings,active,Transfer,22/11/2022,-2661.11,GBP,353695.45,SEPA,Leipzig,Aldi,Credit Card,False,0.0,63.58,False,passed,Not Required,813.0,Private Banking,30.241.158.178,2023-08-19 18:31:00
TXN-20230048703,ACC-709708298,CUST-107869,Andreas Klein,Mortgage,Closed,Interest,01/07/2025,-22635.19,USD,417284.03,Direct Debit,Dresden,Deutsche Bahn,Credit Card,True,0.0,44.11,False,Passed,verified,491.0,Retail,52.189.190.213,2023-10-26 00:34:00
TXN-20230048704,ACC-779232455,CUST-943289,Mia Weber,Loan,Active,Transfer,22-01-2022,38688.45,CHF,73466.0,SEPA,Frankfurt,,Cash,False,8.6,91.72,True,Manual Review,Not Required,627.0,Corporate,22.169.152.20,2023-04-27 11:53:00
TXN-20230048705,ACC-996830716,CUST-272457,Felix Mensah,Checking,active,Transfer,2025-09-15,-47941.19,CHF,300566.49,Branch,Essen,Netflix,Cash,True,0.0,54.8,False,Manual Review,Expired,,Corporate,115.50.83.217,2023-01-15 16:58:00
TXN-20230048706,ACC-415199794,CUST-832938,Lukas Mensah,Investment,Active,Deposit,2023-06-12,-17053.89,PLN,221922.23,Branch,Frankfurt,REWE,Debit Card,True,15.45,9.53,True,passed,Pending,389.0,Corporate,218.19.71.120,2023-04-09 20:14:00
TXN-20230048707,ACC-714818752,CUST-121408,Sabine Wagner,Mortgage,active,Fee,2025-05-03,20795.78,EUR,396474.05,Mobile App,Berlin,REWE,Credit Card,True,0.0,29.67,True,Pending,verified,,Private Banking,90.207.128.35,2023-04-16 19:11:00
TXN-20230048708,ACC-256810921,CUST-560978,Thomas Schmidt,Checking,Frozen,Refund,2022-11-10,41247.1,GBP,306307.3,Mobile App,Essen,Amazon,Cash,False,0.0,55.23,False,Failed,Verified,582.0,Private Banking,25.32.17.66,2023-12-03 21:42:00
TXN-20230048709,ACC-136496038,CUST-272662,Christina Boateng,Checking,Closed,Interest,21-05-2022,37444.48,PLN,335200.97,Mobile App,Hamburg,REWE,Bank Transfer,False,5.71,90.19,False,passed,verified,632.0,Business,160.38.227.18,2023-04-23 11:23:00
TXN-20230048710,ACC-700613710,CUST-172511,Lukas Osei,Loan,Frozen,Withdrawal,2023-09-17,44556.79,EUR,143167.87,Phone,Bremen,REWE,Bank Transfer,True,22.99,85.08,True,Failed,Verified,,Business,225.27.103.34,2023-12-08 06:13:00
TXN-20230048711,ACC-748903532,CUST-926973,Lukas Schneider,Checking,Active,Fee,2025-04-05,3974.52,USD,430067.91,ATM,Frankfurt,Deutsche Bahn,sepa,False,0.0,32.78,False,Failed,Expired,,Private Banking,83.228.151.80,2023-07-23 06:20:00
TXN-20230048712,ACC-136765808,CUST-212036,Lukas Schneider,Loan,Closed,Transfer,2022-07-01,-13415.05,CHF,73473.55,Branch,Duisburg,Amazon,Credit Card,False,9.93,95.01,True,Passed,Verified,726.0,Premium,227.240.154.213,2023-08-24 16:56:00
TXN-20230048713,ACC-220839941,CUST-103099,Max Muller,Investment,ACTIVE,Payment,2022-10-23,-4742.7,USD,209931.26,ATM,Munich,MediaMarkt,Bank Transfer,False,0.0,32.48,False,Failed,Not Required,,Retail,122.220.31.79,2023-09-07 08:55:00
TXN-20230048714,ACC-875132365,CUST-422750,Lukas Boateng,Mortgage,Closed,Fee,2024-11-03,-31949.17,GBP,307749.53,Mobile App,Dortmund,,SEPA,True,0.0,14.41,True,Passed,Not Required,,Premium,188.19.201.132,2023-09-04 20:52:00
TXN-20230048715,ACC-384069423,CUST-354335,Sophie Agyeman,Checking,Active,Withdrawal,2024-07-31,23820.83,PLN,182192.59,Branch,Berlin,REWE,sepa,True,0.0,94.61,False,Passed,Not Required,758.0,Retail,149.12.118.42,2023-05-25 22:48:00
TXN-20230048716,ACC-598080543,CUST-641155,Leon Agyeman,Savings,Dormant,Refund,2023-02-13,39054.03,CHF,472763.04,Phone,Stuttgart,Shell,Debit Card,True,0.0,28.41,False,Pending,verified,566.0,Retail,170.9.0.221,2023-06-08 20:54:00
TXN-20230048717,ACC-775333854,CUST-293441,Felix Hoffmann,Savings,Frozen,Interest,2022-06-04,-46141.27,CHF,241684.66,Phone,Hamburg,Aldi,Debit Card,False,0.0,85.47,True,passed,Not Required,342.0,Retail,224.190.4.144,2023-11-10 14:44:00
TXN-20230048718,ACC-191479867,CUST-629460,Mia Koch,Checking,active,Payment,30-06-2025,18721.35,GBP,397427.97,Mobile App,Bremen,NULL,Debit Card,False,0.0,62.86,False,Skipped,verified,433.0,Retail,11.71.29.189,2023-11-04 03:14:00
TXN-20230048719,ACC-540941536,CUST-530375,Lukas Richter,Mortgage,active,Transfer,2022-07-03,-45721.02,EUR,83955.5,ATM,Dusseldorf,Shell,Debit Card,False,16.78,78.22,False,Passed,Verified,450.0,Business,85.203.157.56,2023-08-17 10:19:00
TXN-20230048720,ACC-734369507,CUST-136934,Sophie Klein,Checking,Active,Interest,18-09-2025,1049.89,USD,221720.98,Direct Debit,Frankfurt,REWE,Cash,False,0.0,11.09,True,Failed,verified,689.0,Premium,212.20.157.128,2023-02-13 00:48:00
TXN-20230048721,ACC-283996929,CUST-784810,Hanna Sowah,Savings,Dormant,Withdrawal,25-10-2024,8843.57,EUR,184003.89,Online,Essen,Aldi,Credit Card,True,0.0,32.26,True,Pending,Pending,460.0,Premium,50.109.208.202,2023-09-04 06:35:00
TXN-20230048722,ACC-703014382,CUST-686033,Petra Mensah,Investment,Closed,Withdrawal,21 Jun 2022,-21771.91,PLN,188831.42,Phone,Stuttgart,REWE,Cash,False,12.08,81.63,True,passed,Not Required,586.0,Private Banking,16.176.9.172,2023-09-11 14:49:00
TXN-20230048723,ACC-343994856,CUST-377056,Sophie Osei,Loan,Active,Interest,19/10/2025,37661.02,GBP,332546.16,Online,Dresden,Shell,sepa,False,0.0,82.95,True,Failed,Verified,502.0,Retail,175.179.220.180,2023-03-26 07:05:00
TXN-20230048724,ACC-284020366,CUST-196917,Thomas Koch,Savings,Active,Interest,2023-04-09,1951.16,GBP,492020.9,SEPA,Berlin,,sepa,True,0.0,4.6,False,Manual Review,Not Required,429.0,Retail,33.54.196.226,2023-10-11 03:54:00
TXN-20230048725,ACC-733165933,CUST-729657,Max Schneider,Loan,Dormant,Refund,2025-11-11,47282.36,EUR,396139.69,Online,Hamburg,EDEKA,Debit Card,True,0.0,5.2,True,Skipped,Expired,,Corporate,160.10.63.166,2023-06-05 15:47:00
TXN-20230048726,ACC-498883589,CUST-570761,Max Wolf,Mortgage,Dormant,Transfer,2022-12-07,-3297.18,PLN,86658.81,Direct Debit,Hanover,Deutsche Bahn,Bank Transfer,False,0.0,7.64,True,passed,Verified,554.0,Private Banking,42.69.8.254,2023-05-19 14:13:00
TXN-20230048727,ACC-711123856,CUST-163456,Daniel Wolf,Credit Card,Frozen,Deposit,2024-08-19,35866.43,CHF,106289.36,ATM,Dresden,MediaMarkt,Debit Card,False,0.0,83.0,False,Manual Review,Expired,,Corporate,105.175.8.78,2023-10-21 09:45:00
TXN-20230048728,ACC-716605418,CUST-610654,Michael Osei,Loan,Dormant,Interest,2025-01-12,-18077.55,EUR,1550.67,Online,Stuttgart,Amazon,Debit Card,False,19.11,72.65,True,Failed,verified,463.0,Private Banking,188.244.12.117,2023-11-05 18:32:00
TXN-20230048729,ACC-445272899,CUST-109022,Daniel Koch,Loan,Dormant,Deposit,2024-03-13,-27592.61,CHF,393119.64,ATM,Leipzig,NULL,sepa,False,14.1,29.95,False,Manual Review,Verified,342.0,Private Banking,47.255.117.179,2023-07-18 08:21:00
TXN-20230048730,ACC-416594351,CUST-249707,Lukas Boateng,Mortgage,Closed,Transfer,22/09/2022,-29957.61,USD,177885.05,SEPA,Hamburg,Aldi,sepa,True,2.04,40.54,True,Failed,Expired,602.0,Retail,142.5.237.121,2023-04-23 21:19:00
TXN-20230048731,ACC-800248470,CUST-878064,Michael Schneider,Mortgage,Closed,Fee,2024-12-09,-21549.08,USD,160242.94,Mobile App,Hamburg,Lidl,Bank Transfer,True,0.0,6.74,True,Skipped,verified,598.0,Retail,167.213.19.74,2023-03-14 06:54:00
TXN-20230048732,ACC-950644799,CUST-389893,Sophie Sowah,Savings,ACTIVE,Fee,2024-07-05,8102.86,USD,260769.62,Branch,Hanover,Aldi,sepa,False,19.7,3.03,False,Manual Review,Verified,654.0,Premium,154.154.229.197,2023-09-28 13:28:00
TXN-20230048733,ACC-588489528,CUST-149613,Lisa Richter,Credit Card,active,Transfer,29/05/2022,9035.09,CHF,494482.96,Mobile App,Dresden,Deutsche Bahn,Bank Transfer,False,0.0,73.57,True,passed,Verified,699.0,Private Banking,17.234.111.47,2023-10-04 02:44:00
TXN-20230048734,ACC-145727720,CUST-228647,Petra Sowah,Savings,Frozen,Payment,2023-01-31,-47351.15,EUR,174725.82,ATM,Dresden,REWE,Debit Card,True,0.0,3.58,False,passed,verified,,Private Banking,33.64.221.29,2023-01-20 05:19:00
TXN-20230048735,ACC-710478558,CUST-591756,Thomas Schulz,Credit Card,Closed,Payment,2025-09-01,2769.95,CHF,290813.86,Phone,Duisburg,Amazon,sepa,True,0.0,76.65,True,Manual Review,Verified,,Corporate,92.146.7.43,2023-08-14 10:02:00
TXN-20230048736,ACC-211437483,CUST-392578,David Hoffmann,Loan,Frozen,Fee,2023-03-22,34205.7,CHF,430972.36,Direct Debit,Hanover,Amazon,Cash,False,16.56,44.24,True,Skipped,Expired,725.0,Corporate,248.190.213.149,2023-05-13 10:09:00
TXN-20230048737,ACC-837091982,CUST-923039,David Muller,Checking,active,Withdrawal,2025-06-14,-17699.38,EUR,498183.99,ATM,Hamburg,Deutsche Bahn,Debit Card,False,0.0,9.34,False,Passed,Not Required,,Corporate,112.235.163.106,2023-10-16 15:34:00
TXN-20230048738,ACC-711677288,CUST-802067,Max Weber,Savings,Active,Fee,2022-06-25,33054.65,PLN,337117.75,Branch,Dresden,Deutsche Bahn,Bank Transfer,False,0.0,49.45,True,Skipped,Pending,,Premium,42.2.209.2,2023-08-07 12:01:00
TXN-20230048739,ACC-725201513,CUST-676424,Petra Koch,Investment,Active,Refund,2023-02-09,19010.94,EUR,137144.34,Direct Debit,Frankfurt,Deutsche Bahn,Credit Card,True,0.0,18.15,True,passed,Expired,377.0,Premium,8.60.218.146,2023-04-15 12:53:00
TXN-20230048740,ACC-530432547,CUST-316106,Daniel Bauer,Savings,Frozen,Withdrawal,2024-04-12,-38897.4,GBP,403753.85,Online,Bremen,MediaMarkt,Cash,False,0.0,22.21,True,Pending,Verified,726.0,Premium,144.87.70.152,2023-07-08 21:36:00
TXN-20230048741,ACC-704974583,CUST-636228,Daniel Sowah,Mortgage,Dormant,Payment,2024-10-13,-2183.39,GBP,363148.04,Online,Cologne,Aldi,SEPA,True,12.55,39.33,True,Failed,Pending,793.0,Corporate,174.213.159.215,2023-04-21 18:40:00
TXN-20230048742,ACC-942770619,CUST-819656,Christina Becker,Loan,ACTIVE,Payment,15/11/2023,2043.87,CHF,363032.29,Phone,Essen,,Credit Card,False,1.43,61.23,False,Skipped,Verified,,Retail,133.125.87.188,2023-08-24 05:52:00
TXN-20230048743,ACC-170906752,CUST-672491,David Fischer,Savings,Dormant,Transfer,2025-05-31,-15882.98,CHF,200003.89,ATM,Nuremberg,NULL,Cash,True,1.91,28.12,False,Pending,Verified,312.0,Corporate,245.151.101.56,2023-01-13 19:34:00
TXN-20230048744,ACC-211236263,CUST-798565,Anna Richter,Investment,Dormant,Fee,2025-01-02,16149.73,CHF,488606.85,Online,Frankfurt,Aldi,SEPA,True,0.1,92.29,False,passed,Not Required,,Retail,148.212.5.247,2023-11-01 08:57:00
TXN-20230048745,ACC-715397886,CUST-918738,Sarah Mensah,Checking,Active,Deposit,03/31/2024,3982.83,EUR,351275.57,SEPA,Hanover,REWE,Debit Card,False,0.0,34.55,False,Pending,Verified,589.0,Business,93.120.238.200,2023-06-17 02:39:00
TXN-20230048746,ACC-587441969,CUST-575638,Max Schneider,Investment,Frozen,Payment,2022-10-06,-30047.83,CHF,141098.62,Mobile App,Dortmund,Aldi,SEPA,True,0.0,70.9,True,Failed,Expired,784.0,Business,192.50.94.213,2023-04-28 21:47:00
TXN-20230048747,ACC-205375764,CUST-875665,Lisa Hoffmann,Savings,Frozen,Withdrawal,2022-08-18,7484.05,USD,306641.69,SEPA,Bremen,Netflix,SEPA,False,0.0,97.59,False,Manual Review,Verified,330.0,Business,90.69.150.85,2023-02-17 23:36:00
TXN-20230048748,ACC-877038328,CUST-368369,Michael Becker,Credit Card,active,Withdrawal,05/05/2023,28935.12,USD,180065.03,SEPA,Essen,,Credit Card,True,19.37,23.4,True,Passed,Not Required,636.0,Private Banking,218.21.166.240,2023-05-16 11:22:00
TXN-20230048749,ACC-423906720,CUST-226108,Thomas Koch,Credit Card,Dormant,Payment,11-07-2024,-7669.49,CHF,379128.73,Online,Dresden,Shell,SEPA,False,0.0,51.87,False,passed,Verified,,Corporate,130.232.19.138,2023-11-04 10:43:00
TXN-20230048750,ACC-112219025,CUST-528695,Michael Boateng,Credit Card,Frozen,Fee,2022-02-25,3190.76,USD,424134.95,SEPA,Hamburg,EDEKA,SEPA,True,0.0,68.6,False,Passed,Not Required,806.0,Private Banking,205.85.35.169,2023-07-18 05:14:00
TXN-20230048751,ACC-287174947,CUST-126187,Felix Wolf,Credit Card,Dormant,Interest,2025-11-05,14860.81,EUR,334084.7,ATM,Dusseldorf,MediaMarkt,SEPA,False,10.08,78.4,True,Skipped,Expired,,Business,101.112.71.160,2023-03-28 01:16:00
TXN-20230048752,ACC-285698014,CUST-560332,Lisa Osei,Loan,Frozen,Fee,2023-01-16,29321.05,EUR,475651.4,Online,Munich,REWE,Bank Transfer,True,0.0,9.96,False,Manual Review,Pending,642.0,Corporate,251.171.136.204,2023-01-24 11:03:00
TXN-20230048753,ACC-749848084,CUST-835286,Petra Schulz,Investment,Active,Refund,2023-02-11,15052.81,GBP,206938.54,SEPA,Nuremberg,Deutsche Bahn,SEPA,True,0.0,56.33,True,passed,Pending,,Retail,160.183.139.21,2023-10-23 09:34:00
TXN-20230048754,ACC-242666450,CUST-427841,Andreas Klein,Loan,Frozen,Deposit,25-05-2025,33343.86,USD,419829.27,Phone,Cologne,NULL,SEPA,False,0.0,23.41,True,Skipped,Verified,719.0,Corporate,137.5.96.110,2023-12-18 22:30:00
TXN-20230048755,ACC-338445051,CUST-422271,Petra Bauer,Investment,Closed,Withdrawal,2022-08-03,-30107.72,GBP,212297.85,Branch,Dresden,REWE,Credit Card,False,5.3,61.29,True,Pending,Not Required,677.0,Premium,38.32.156.171,2023-11-13 16:38:00
TXN-20230048756,ACC-928503067,CUST-697313,Sarah Osei,Savings,Closed,Deposit,24/01/2025,-27239.48,PLN,141248.86,SEPA,Berlin,Netflix,Credit Card,True,0.0,87.03,True,Pending,Verified,524.0,Corporate,243.252.79.120,2023-01-27 08:26:00
TXN-20230048757,ACC-339667223,CUST-496003,Lisa Osei,Investment,Dormant,Fee,2023-09-06,-26007.18,PLN,87236.57,Mobile App,Cologne,EDEKA,Credit Card,False,12.69,25.2,False,passed,verified,722.0,Premium,47.201.233.255,2023-06-02 06:41:00
TXN-20230048758,ACC-668698413,CUST-376811,Hanna Weber,Checking,Frozen,Refund,2025-07-08,12648.59,PLN,54380.67,SEPA,Berlin,NULL,Cash,False,23.35,11.72,True,Passed,Expired,,Premium,240.49.141.102,2023-11-15 05:59:00
TXN-20230048759,ACC-439337024,CUST-449082,Leon Schulz,Savings,Active,Deposit,2022-11-12,46630.78,USD,479344.43,SEPA,Berlin,Deutsche Bahn,Cash,True,24.19,96.48,False,Failed,Verified,,Private Banking,220.157.233.194,2023-12-26 23:20:00
TXN-20230048760,ACC-604528259,CUST-140668,Sophie Bauer,Loan,active,Refund,2024-03-06,-21188.74,CHF,488425.13,Online,Berlin,EDEKA,sepa,False,0.0,89.82,False,Manual Review,verified,,Corporate,93.100.93.65,2023-08-14 16:12:00
TXN-20230048761,ACC-232279202,CUST-592883,Leon Koch,Loan,Frozen,Interest,13 Dec 2025,889952.7455510908,USD,211682.74,Direct Debit,Nuremberg,NULL,sepa,True,19.27,91.17,True,Pending,Expired,605.0,Corporate,201.139.189.70,2023-08-15 16:04:00
TXN-20230048762,ACC-727690559,CUST-902135,Paul Becker,Loan,active,Payment,2024-01-30,-30801.9,CHF,296853.79,Online,Frankfurt,Netflix,sepa,True,3.67,0.87,True,passed,Pending,409.0,Premium,199.12.222.166,2023-08-11 22:04:00
TXN-20230048763,ACC-739508775,CUST-105249,David Fischer,Loan,Active,Fee,2022-04-15,-36829.58,USD,485626.11,ATM,Leipzig,Lidl,Cash,True,0.0,71.07,False,Skipped,Verified,,Private Banking,232.20.81.115,2023-12-08 19:50:00
TXN-20230048764,ACC-639861277,CUST-955356,Emma Bauer,Checking,ACTIVE,Refund,2025-02-22,-23941.99,PLN,401942.76,Branch,Hamburg,Lidl,Credit Card,False,0.0,61.4,False,Manual Review,Not Required,725.0,Private Banking,159.87.108.191,2023-06-21 06:04:00
TXN-20230048765,ACC-284176010,CUST-981612,Lukas Schneider,Credit Card,Dormant,Payment,2024-08-04,-33761.17,CHF,136852.31,ATM,Cologne,MediaMarkt,Bank Transfer,False,6.25,71.57,False,Passed,Expired,684.0,Corporate,253.80.53.198,2023-06-08 04:18:00
TXN-20230048766,ACC-149138288,CUST-647290,Sarah Agyeman,Mortgage,Active,Withdrawal,2023-03-27,14220.54,CHF,189170.38,Phone,Duisburg,REWE,Cash,True,0.0,69.34,False,passed,Pending,,Premium,149.5.9.201,2023-08-07 21:12:00
TXN-20230048767,ACC-670971414,CUST-658450,Felix Muller,Loan,ACTIVE,Transfer,2023-01-24,-35466.93,PLN,176649.49,Online,Berlin,Netflix,Cash,True,0.0,59.72,False,Passed,Pending,699.0,Premium,66.93.174.238,2023-09-14 14:52:00
TXN-20230048768,ACC-564404799,CUST-672214,Hanna Mensah,Loan,ACTIVE,Transfer,2024-01-07,-41246.39,GBP,38756.78,Branch,Hamburg,REWE,SEPA,False,0.0,42.05,True,passed,verified,761.0,Retail,46.253.209.151,2023-11-04 12:50:00
TXN-20230048769,ACC-970171530,CUST-214067,Paul Wolf,Loan,active,Deposit,2025-08-18,-41975.12,GBP,269463.47,Online,Nuremberg,,SEPA,True,8.4,47.59,True,Failed,Pending,477.0,Corporate,216.76.181.217,2023-03-14 05:56:00
TXN-20230048770,ACC-300723799,CUST-793824,Mia Klein,Loan,active,Withdrawal,2025-07-29,-25879.19,GBP,2032.19,Phone,Leipzig,REWE,Cash,True,0.0,18.4,True,passed,Expired,377.0,Private Banking,32.11.51.28,2023-11-13 00:22:00
TXN-20230048771,ACC-571881782,CUST-202483,Lisa Agyeman,Checking,active,Interest,2024-09-09,2695.43,EUR,469815.54,ATM,Essen,EDEKA,Credit Card,True,0.0,76.09,True,Passed,Pending,,Private Banking,241.240.241.2,2023-01-25 11:19:00
TXN-20230048772,ACC-809661801,CUST-853428,Max Muller,Loan,Dormant,Transfer,05/18/2022,34841.78,CHF,5058.53,ATM,Dusseldorf,Aldi,sepa,True,13.49,96.87,True,Pending,Pending,,Private Banking,54.140.218.104,2023-03-11 23:56:00
TXN-20230048773,ACC-713860742,CUST-445695,Petra Wagner,Mortgage,active,Fee,02 Dec 2025,26737.66,PLN,386600.18,Online,Stuttgart,,Cash,True,6.98,40.37,True,Skipped,Not Required,,Business,10.231.8.205,2023-07-09 07:01:00
TXN-20230048774,ACC-891544640,CUST-498717,Paul Muller,Checking,active,Payment,2022-09-15,-21829.9,USD,120840.42,Mobile App,Nuremberg,Aldi,Debit Card,True,0.0,68.97,True,Skipped,verified,,Retail,171.89.164.73,2023-03-23 18:54:00
TXN-20230048775,ACC-209768060,CUST-525153,Christina Becker,Savings,Frozen,Fee,2024-03-03,10771.03,CHF,6634.6,Direct Debit,Duisburg,Shell,Credit Card,True,0.0,61.62,True,passed,Not Required,738.0,Premium,31.167.3.185,2023-05-07 07:14:00
TXN-20230048776,ACC-611486528,CUST-906400,Mia Klein,Investment,Active,Payment,2024-01-09,-37590.85,GBP,118290.1,Branch,Cologne,EDEKA,SEPA,True,0.0,16.89,True,Failed,verified,774.0,Retail,61.111.205.231,2023-07-05 04:01:00
TXN-20230048777,ACC-738241298,CUST-644543,Lisa Koch,Checking,Frozen,Fee,2022-04-04,4459.27,PLN,131015.84,Direct Debit,Frankfurt,Deutsche Bahn,Debit Card,True,0.0,33.67,True,Passed,Pending,633.0,Retail,221.241.119.208,2023-07-24 05:19:00
TXN-20230048778,ACC-731883122,CUST-679827,Lisa Bauer,Credit Card,Dormant,Payment,2023-09-06,-39261.97,EUR,251192.25,ATM,Dortmund,Shell,Bank Transfer,False,8.5,53.5,False,passed,Not Required,471.0,Premium,207.230.28.65,2023-01-16 12:36:00
TXN-20230048779,ACC-372283118,CUST-787600,Christina Sowah,Loan,ACTIVE,Interest,2025-01-30,13901.82,EUR,171706.77,Mobile App,Frankfurt,Shell,Debit Card,True,0.0,5.44,False,Skipped,Expired,641.0,Corporate,244.75.180.4,2023-02-22 02:16:00
TXN-20230048780,ACC-957212092,CUST-709106,Lisa Hoffmann,Mortgage,Dormant,Deposit,2025-04-30,36423.72,CHF,77204.5,Direct Debit,Frankfurt,Aldi,SEPA,False,0.0,13.79,False,Manual Review,Not Required,822.0,Private Banking,32.176.89.114,2023-09-09 18:59:00
TXN-20230048781,ACC-502444172,CUST-739944,Mia Weber,Loan,Closed,Refund,01/03/2022,-18062.01,EUR,240842.23,Mobile App,Hanover,Aldi,SEPA,True,0.0,42.56,False,Manual Review,Pending,,Corporate,87.140.205.184,2023-01-26 19:18:00
TXN-20230048782,ACC-519244740,CUST-475860,Felix Osei,Checking,Dormant,Interest,2024-04-06,-5171.42,CHF,418655.28,Direct Debit,Frankfurt,Shell,SEPA,False,0.0,38.69,False,passed,Not Required,,Retail,127.90.89.139,2023-09-17 11:59:00
